@relation '1988_14col.small.data'

@attribute DayofWeek numeric
@attribute CRSDepTime numeric
@attribute UniqueCarrier {UA,DL,CO,EA,NW,AA,US,TW,PA}
@attribute FlightNum {899.0,357.0,341.0,581.0,902.0,931.0,563.0,951.0,1095.0,1021.0,901.0,1536.0,264.0,900.0,773.0,509.0,1185.0,707.0,1298.0,1144.0,1280.0,985.0,1465.0,152.0,1579.0,769.0,1401.0,1286.0,206.0,1552.0,180.0,670.0,1815.0,1094.0,591.0,879.0,1062.0,584.0,1581.0,904.0,671.0,746.0,50.0,51.0,272.0,862.0,1470.0,699.0,52.0,1428.0,903.0,141.0,76.0,890.0,271.0,21.0,77.0,801.0,151.0,160.0,1605.0,1461.0,343.0,1237.0,1810.0,905.0,439.0,290.0,1819.0,1023.0,1132.0,1553.0,1423.0,1577.0,330.0,483.0,158.0,162.0,270.0,778.0,155.0,705.0,906.0,1402.0,1451.0,700.0,1140.0,1555.0,1267.0,258.0,1621.0,200.0,1571.0,1291.0,652.0,1294.0,164.0,1450.0,1043.0,1619.0,54.0,910.0,909.0,195.0,1099.0,1064.0,172.0,157.0,539.0,182.0,1184.0,872.0,20.0,192.0,177.0,131.0,340.0,1403.0,1092.0,586.0,741.0,476.0,1554.0,567.0,819.0,1427.0,146.0,345.0,338.0,1068.0,267.0,1816.0,612.0,541.0,353.0,1675.0,194.0,898.0,344.0,582.0,1614.0,914.0,1224.0,1154.0,236.0,1601.0,1476.0,1145.0,467.0,1812.0,399.0,674.0,888.0,735.0,1007.0,1238.0,1404.0,916.0,1263.0,116.0,1575.0,1572.0,1405.0,622.0,1025.0,863.0,165.0,847.0,55.0,1441.0,1149.0,559.0,480.0,891.0,1090.0,161.0,1425.0,154.0,1811.0,1637.0,347.0,718.0,184.0,932.0,254.0,203.0,848.0,33.0,504.0,1477.0,919.0,121.0,1559.0,1027.0,897.0,1505.0,1561.0,698.0,190.0,1479.0,549.0,197.0,710.0,167.0,883.0,472.0,785.0,964.0,921.0,800.0,664.0,918.0,562.0,1066.0,59.0,597.0,896.0,1073.0,1059.0,1400.0,79.0,342.0,1258.0,630.0,601.0,1257.0,251.0,191.0,78.0,1052.0,36.0,252.0,1712.0,1422.0,839.0,57.0,574.0,917.0,277.0,75.0,946.0,346.0,1089.0,939.0,755.0,576.0,16.0,1662.0,845.0,273.0,1797.0,907.0,908.0,915.0,173.0,174.0,1573.0,844.0,92.0,97.0,548.0,665.0,654.0,568.0,640.0,797.0,631.0,1299.0,1252.0,1000.0,268.0,401.0,962.0,175.0,948.0,1283.0,112.0,283.0,1002.0,449.0,1127.0,861.0,1122.0,1010.0,1011.0,1625.0,983.0,685.0,1107.0,337.0,523.0,1192.0,1256.0,924.0,1729.0,974.0,880.0,348.0,481.0,742.0,573.0,249.0,473.0,596.0,231.0,675.0,824.0,1165.0,460.0,1164.0,1167.0,616.0,1166.0,708.0,1169.0,319.0,1168.0,508.0,876.0,691.0,1191.0,952.0,934.0,144.0,837.0,808.0,1176.0,1616.0,139.0,993.0,211.0,692.0,315.0,1644.0,1272.0,867.0,1146.0,1020.0,893.0,1515.0,1199.0,1545.0,1591.0,1420.0,1014.0,1172.0,1055.0,1584.0,1560.0,1018.0,122.0,1075.0,317.0,1463.0,1595.0,995.0,1161.0,1277.0,1478.0,501.0,1259.0,1015.0,929.0,42.0,1716.0,198.0,257.0,731.0,577.0,189.0,611.0,405.0,730.0,941.0,629.0,1174.0,733.0,712.0,263.0,732.0,725.0,1088.0,1118.0,1609.0,491.0,849.0,825.0,1736.0,1737.0,1197.0,1188.0,30.0,409.0,1497.0,653.0,823.0,217.0,133.0,1496.0,434.0,636.0,487.0,1070.0,1028.0,1153.0,1022.0,1026.0,226.0,1155.0,1261.0,1030.0,1156.0,565.0,942.0,259.0,1163.0,498.0,188.0,1086.0,56.0,183.0,599.0,204.0,958.0,971.0,528.0,138.0,1103.0,1069.0,1710.0,841.0,1041.0,687.0,280.0,1091.0,1566.0,123.0,977.0,193.0,1768.0,1032.0,1076.0,417.0,355.0,1746.0,1228.0,145.0,489.0,1396.0,149.0,241.0,451.0,1347.0,142.0,453.0,375.0,530.0,318.0,1040.0,851.0,1352.0,493.0,604.0,1795.0,431.0,1586.0,1417.0,1264.0,1048.0,1139.0,1085.0,639.0,1054.0,311.0,1527.0,464.0,514.0,1567.0,1409.0,1592.0,1225.0,1134.0,835.0,1187.0,1249.0,1039.0,1295.0,996.0,1196.0,1115.0,781.0,662.0,1582.0,1446.0,1510.0,352.0,379.0,990.0,1533.0,1574.0,109.0,485.0,1215.0,1512.0,1135.0,1429.0,1500.0,1523.0,1271.0,179.0,1278.0,1459.0,1467.0,1171.0,1173.0,1077.0,90.0,1490.0,1525.0,459.0,1170.0,1001.0,998.0,1491.0,1178.0,1141.0,1218.0,324.0,1287.0,404.0,814.0,140.0,1159.0,521.0,719.0,1009.0,684.0,973.0,757.0,1411.0,623.0,1387.0,646.0,1279.0,209.0,1576.0,1492.0,767.0,771.0,412.0,1765.0,12.0,1763.0,1739.0,894.0,95.0,293.0,627.0,63.0,895.0,61.0,1251.0,1293.0,1129.0,1437.0,1504.0,1214.0,1416.0,1535.0,1125.0,1288.0,1253.0,60.0,159.0,243.0,1183.0,1106.0,1234.0,1506.0,101.0,1471.0,199.0,649.0,1583.0,1391.0,638.0,285.0,1084.0,806.0,560.0,232.0,503.0,608.0,394.0,553.0,1529.0,1578.0,1775.0,4006.0,4007.0,1003.0,376.0,889.0,383.0,299.0,1408.0,301.0,850.0,382.0,1017.0,945.0,1585.0,385.0,247.0,1235.0,860.0,309.0,1143.0,287.0,1543.0,1389.0,829.0,329.0,367.0}
@attribute Origin {ORD,IAD,CLE,EWR,DTW,BOS,LGA,CAE,BDL,ISP,TPA,FLL,RSW,BUF,ROC,MCO,JAX,PBI,GSO,IAH,DEN,CHS,SFO,DFW,LAX,RDU,PIT,SLC,JFK,ATL,PHF,MSY,MDW,MIA,MEM,STL,ORF,SJU,RIC,DCA,SEA,MSP,PHL,MDT,HPN,BWI,SRQ,MHT,SYR,SDF,BTV,IND,BNA,HOU,SAV,PVD,PWM,PHX}
@attribute Dest {IAD,ATL,DEN,RIC,LGA,MSP,ORD,DTW,EWR,SLC,PIT,BOS,SJU,CLE,DFW,LAX,BDL,FLL,MCO,SFO,MIA,MSY,JFK,PBI,TPA,CHS,JAX,PHF,MEM,MDW,ROC,BUF,ISP,GSO,RDU,ORF,STL,IAH,CAE,RSW,SEA,DCA,PHL,CRW,HPN,BWI,SRQ,MDT,MHT,SYR,SDF,IND,BTV,HOU,SAV,BNA,PVD,PWM,PHX}
@attribute ArrDelay numeric

@data
4,1715,CO,847.0,IAD,IAH,-29
4,1721,AA,622.0,DFW,IAD,8
4,1724,AA,236.0,ORD,IAD,1
4,1725,NW,183.0,IAD,DTW,-9
4,1725,AA,1465.0,IAD,DFW,-22
4,1730,UA,914.0,IAD,LGA,1
4,1730,UA,1015.0,BDL,IAD,-7
4,1730,UA,1505.0,DTW,IAD,-13
4,1730,UA,1127.0,BOS,IAD,-6
4,1730,NW,732.0,MSP,IAD,12
4,1730,AA,958.0,SJU,IAD,5
4,1731,TW,674.0,STL,IAD,11
4,1740,TW,863.0,IAD,SFO,-28
4,1745,UA,1267.0,CLE,IAD,1
4,1745,UA,1425.0,EWR,IAD,3
4,1745,UA,917.0,LGA,IAD,-12
4,1745,UA,1404.0,PBI,IAD,-2
4,1755,CO,417.0,IAD,DEN,42
4,1755,UA,1020.0,TPA,IAD,6
4,1800,UA,1095.0,PHL,IAD,-6
4,1800,UA,539.0,ROC,IAD,-2
4,1800,AA,75.0,IAD,LAX,-20
4,1800,UA,1066.0,IND,IAD,-5
4,1805,DL,249.0,IAD,SLC,-18
4,1810,NW,837.0,IAD,MEM,-18
4,1810,TW,891.0,IAD,LAX,14
4,1815,US,165.0,IAD,PIT,5
4,1815,UA,559.0,MCO,IAD,-4
4,1830,UA,1572.0,ATL,IAD,-5
4,1830,CO,848.0,IAH,IAD,-6
4,1845,UA,346.0,DEN,IAD,82
4,1850,UA,267.0,BDL,IAD,-10
4,1855,UA,1263.0,CAE,IAD,5
4,1855,UA,1094.0,SDF,IAD,1
4,1900,UA,1070.0,RDU,IAD,-7
4,1905,CO,1228.0,DEN,IAD,88
4,1910,DL,1089.0,IAD,ATL,-9
4,1910,AA,145.0,IAD,DFW,-26
4,1930,NW,599.0,IAD,DTW,-11
4,1935,UA,1015.0,IAD,ATL,-24
4,1940,UA,1559.0,BOS,IAD,-2
4,1940,UA,1095.0,IAD,IAH,-11
4,1940,UA,1505.0,IAD,RSW,-16
4,1940,CO,897.0,IAD,LAX,-41
4,1945,UA,539.0,IAD,MCO,4
4,1945,UA,1425.0,IAD,FLL,4
4,1945,UA,1267.0,IAD,MIA,-1
4,1950,UA,917.0,IAD,MSY,-4
4,1950,UA,1127.0,IAD,TPA,-11
4,1955,UA,710.0,ORD,IAD,10
4,1959,UA,919.0,LGA,IAD,-9
4,1959,AA,472.0,DFW,IAD,3
4,2005,AA,1168.0,ORD,IAD,35
4,2012,UA,489.0,IAD,ORD,-11
4,2015,NW,1168.0,MEM,IAD,9
4,2031,DL,1496.0,ATL,IAD,-3
4,2045,UA,942.0,HPN,IAD,-13
4,2055,TW,664.0,STL,IAD,17
4,2100,UA,918.0,IAD,LGA,7
4,2100,UA,267.0,IAD,DEN,-19
4,2100,AA,97.0,IAD,LAX,5
4,2105,UA,1094.0,IAD,BDL,15
4,2105,UA,1066.0,IAD,BOS,-1
4,2105,UA,1020.0,IAD,MHT,-1
4,2110,UA,1070.0,IAD,SYR,-5
4,2110,UA,1572.0,IAD,BUF,1
4,2110,UA,1032.0,IAD,BTV,20
4,2115,UA,1028.0,IAD,PHL,9
4,2115,UA,1404.0,IAD,ROC,1
4,2115,UA,559.0,IAD,CLE,15
4,2120,UA,56.0,IAD,EWR,8
4,2125,UA,1263.0,IAD,DTW,-1
4,2130,NW,1118.0,DTW,IAD,4
4,2135,CO,896.0,LAX,IAD,-8
4,2145,US,434.0,PIT,IAD,-1
4,2200,UA,30.0,LAX,IAD,16
4,2218,AA,92.0,LAX,IAD,0
4,2230,UA,16.0,SFO,IAD,7
4,2331,DL,962.0,ATL,IAD,-5
5,600,DL,409.0,IAD,ATL,-12
5,615,UA,257.0,IAD,DEN,-18
5,615,UA,528.0,ORD,IAD,0
5,625,CO,581.0,IAD,DEN,-13
5,630,UA,900.0,IAD,LGA,0
5,630,UA,1571.0,BTV,IAD,-28
5,645,UA,1515.0,BDL,IAD,-16
5,645,UA,1545.0,MHT,IAD,6
5,645,UA,1153.0,BOS,IAD,8
5,650,UA,1018.0,IND,IAD,-4
5,655,UA,1465.0,DTW,IAD,-8
5,700,AA,138.0,DFW,IAD,6
5,700,UA,264.0,DEN,IAD,9
5,700,UA,1237.0,BUF,IAD,14
5,700,UA,1165.0,CLE,IAD,3
5,700,UA,1199.0,SYR,IAD,-11
5,700,UA,51.0,EWR,IAD,2
5,700,UA,901.0,LGA,IAD,-20
5,700,UA,1062.0,IAD,BOS,15
5,700,NW,731.0,IAD,MSP,-10
5,700,AA,845.0,IAD,DFW,-12
5,700,UA,1144.0,MCO,IAD,0
5,700,UA,904.0,TPA,IAD,11
5,710,AA,1103.0,IAD,ORD,-10
5,715,UA,1021.0,PHL,IAD,5
5,715,UA,1069.0,JAX,IAD,-3
5,725,TW,629.0,IAD,STL,-19
5,725,NW,259.0,IAD,DTW,2
5,735,UA,1298.0,SDF,IAD,0
5,738,UA,1428.0,ATL,IAD,-1
5,740,CO,845.0,IAD,IAH,-4
5,745,DL,231.0,IAD,SLC,-27
5,800,UA,1584.0,MSY,IAD,18
5,800,UA,1026.0,IAH,IAD,1
5,800,UA,908.0,DFW,IAD,-15
5,800,CO,1094.0,IAH,IAD,-10
5,800,CO,1710.0,DEN,IAD,5
5,800,UA,841.0,IAD,ORD,6
5,810,AA,1021.0,IAD,DFW,-14
5,810,UA,903.0,LGA,IAD,-5
5,812,AA,971.0,IAD,SJU,-6
5,815,UA,50.0,SFO,IAD,4
5,815,US,591.0,IAD,PIT,-2
5,820,TW,862.0,SFO,IAD,-12
5,827,AA,272.0,DFW,IAD,1
5,830,UA,52.0,LAX,IAD,5
5,845,AA,76.0,LAX,IAD,6
5,850,UA,1237.0,IAD,CAE,7
5,850,UA,1021.0,IAD,MSY,-10
5,850,NW,189.0,IAD,SEA,-18
5,850,UA,1571.0,IAD,IND,-3
5,850,US,172.0,PIT,IAD,6
5,855,UA,1153.0,IAD,SDF,-13
5,855,UA,1165.0,IAD,FLL,18
5,855,UA,21.0,IAD,SFO,-24
5,855,UA,1545.0,IAD,MIA,0
5,855,UA,1515.0,IAD,RDU,6
5,900,UA,1041.0,BOS,IAD,-11
5,900,UA,901.0,IAD,TPA,-6
5,905,DL,1497.0,IAD,ATL,8
5,905,UA,1465.0,IAD,JAX,-2
5,910,UA,51.0,IAD,SEA,-13
5,915,UA,1199.0,IAD,ATL,2
5,915,CO,1609.0,IAD,DEN,-29
5,915,UA,1010.0,MIA,IAD,3
5,920,UA,175.0,IAD,DEN,17
5,920,UA,1420.0,RSW,IAD,5
5,920,AA,77.0,IAD,LAX,-25
5,925,UA,1258.0,FLL,IAD,6
5,940,DL,974.0,SLC,IAD,9
5,945,AA,337.0,IAD,ORD,-20
5,945,UA,1400.0,IAD,EWR,3
5,945,UA,1428.0,IAD,BDL,15
5,945,UA,1069.0,IAD,DTW,-4
5,945,UA,1298.0,IAD,BOS,6
5,948,AA,290.0,ORD,IAD,6
5,950,UA,1018.0,IAD,PHL,9
5,950,UA,1144.0,IAD,ROC,10
5,1000,UA,904.0,IAD,LGA,8
5,1000,UA,903.0,IAD,CLE,2
5,1010,US,172.0,IAD,PHF,3
5,1014,DL,472.0,ATL,IAD,7
5,1015,TW,687.0,IAD,STL,-23
5,1025,NW,1163.0,IAD,MEM,-7
5,1037,UA,270.0,DEN,IAD,41
5,1038,UA,280.0,DEN,IAD,7
5,1040,UA,1014.0,RDU,IAD,1
5,1040,CO,1256.0,DEN,IAD,27
5,1045,UA,1280.0,CAE,IAD,9
5,1115,UA,1478.0,MSY,IAD,-3
5,1117,AA,138.0,IAD,ROC,3
5,1120,UA,340.0,ORD,IAD,1
5,1121,UA,741.0,IAD,ORD,-15
5,1130,CO,1621.0,IAD,DEN,-36
5,1135,US,577.0,PHF,IAD,-2
5,1145,UA,907.0,LGA,IAD,-2
5,1145,UA,1427.0,BDL,IAD,-5
5,1148,UA,1043.0,BOS,IAD,0
5,1150,UA,1595.0,DTW,IAD,-1
5,1200,UA,563.0,PHL,IAD,18
5,1200,UA,1055.0,CLE,IAD,-2
5,1200,UA,1091.0,ROC,IAD,-10
5,1200,UA,995.0,EWR,IAD,-11
5,1215,UA,910.0,FLL,IAD,-2
5,1215,UA,1283.0,MIA,IAD,-4
5,1220,NW,188.0,SEA,IAD,-9
5,1225,CO,1099.0,IAD,IAH,4
5,1225,UA,20.0,SFO,IAD,-1
5,1230,UA,1420.0,IAD,BOS,-1
5,1230,UA,1010.0,IAD,MHT,9
5,1230,UA,1026.0,IAD,BTV,2
5,1230,UA,1554.0,TPA,IAD,-7
5,1235,UA,1584.0,IAD,EWR,-1
5,1235,UA,1258.0,IAD,BDL,9
5,1240,UA,1014.0,IAD,SYR,-2
5,1240,UA,1280.0,IAD,BUF,-6
5,1240,DL,823.0,IAD,ATL,-9
5,1245,US,577.0,IAD,PIT,9
5,1245,UA,1405.0,JAX,IAD,-14
5,1245,NW,1086.0,MEM,IAD,4
5,1245,UA,56.0,SEA,IAD,8
5,1250,AA,1396.0,DFW,IAD,-13
5,1250,UA,54.0,LAX,IAD,6
5,1305,UA,908.0,IAD,LGA,6
5,1306,AA,251.0,IAD,DFW,4
5,1310,NW,730.0,MSP,IAD,5
5,1320,AA,977.0,IAD,ORD,-24
5,1322,TW,636.0,STL,IAD,-2
5,1325,CO,942.0,IAH,IAD,42
5,1325,CO,586.0,DEN,IAD,-22
5,1330,AA,36.0,LAX,IAD,-3
5,1335,US,340.0,PIT,IAD,23
5,1345,UA,941.0,IAD,ORD,-8
5,1350,NW,1167.0,IAD,MEM,5
5,1350,UA,563.0,IAD,DFW,-24
5,1355,UA,1091.0,IAD,IAH,-8
5,1355,UA,191.0,IAD,LAX,-5
5,1355,UA,1427.0,IAD,TPA,-14
5,1355,UA,59.0,IAD,SFO,-10
5,1358,AA,193.0,ROC,IAD,2
5,1400,UA,1043.0,IAD,MSY,-4
5,1400,UA,995.0,IAD,ATL,-8
5,1405,UA,907.0,IAD,MCO,2
5,1405,UA,1595.0,IAD,PBI,-7
5,1405,UA,226.0,ORD,IAD,12
5,1425,UA,283.0,IAD,DEN,-9
5,1433,AA,338.0,DFW,IAD,-3
5,1440,UA,1149.0,BOS,IAD,8
5,1440,UA,565.0,BTV,IAD,-15
5,1445,UA,1155.0,BDL,IAD,-12
5,1445,UA,1099.0,MHT,IAD,2
5,1455,UA,1257.0,EWR,IAD,-14
5,1500,UA,1277.0,BUF,IAD,1
5,1500,UA,1261.0,SYR,IAD,-2
5,1500,UA,915.0,LGA,IAD,-9
5,1510,CO,1675.0,IAD,DEN,-22
5,1520,US,217.0,IAD,PIT,5
5,1520,UA,1554.0,IAD,BDL,6
5,1520,UA,1052.0,IAD,BOS,2
5,1520,UA,344.0,DEN,IAD,76
5,1521,DL,742.0,ATL,IAD,1
5,1525,UA,1283.0,IAD,CLE,-3
5,1525,UA,1405.0,IAD,DTW,7
5,1530,UA,1478.0,IAD,ROC,4
5,1530,CO,1768.0,DEN,IAD,10
5,1539,AA,193.0,IAD,DFW,-12
5,1550,UA,910.0,IAD,LGA,-1
5,1555,NW,1166.0,MEM,IAD,2
5,1610,NW,272.0,DTW,IAD,5
5,1620,DL,573.0,IAD,ATL,7
5,1625,NW,733.0,IAD,MSP,4
5,1630,UA,1022.0,IAD,PHL,15
5,1630,UA,918.0,MSY,IAD,3
5,1630,UA,1028.0,DFW,IAD,-11
5,1640,UA,501.0,IAD,ORD,26
5,1644,DL,934.0,ATL,IAD,8
5,1645,UA,1099.0,IAD,IND,-13
5,1645,US,712.0,PIT,IAD,22
5,1645,UA,1277.0,IAD,CAE,-7
5,1650,UA,674.0,ORD,IAD,-4
5,1653,UA,1155.0,IAD,SDF,0
5,1655,UA,1149.0,IAD,RDU,4
5,1655,UA,565.0,IAD,DFW,-17
5,1655,UA,1257.0,IAD,JAX,-10
5,1700,UA,1076.0,IAD,BDL,7
5,1705,TW,487.0,IAD,STL,0
5,1705,UA,57.0,IAD,SFO,-11
5,1710,UA,55.0,IAD,LAX,4
5,1715,UA,1068.0,IAD,BOS,0
5,1715,CO,847.0,IAD,IAH,-33
5,1721,AA,622.0,DFW,IAD,3
5,1724,AA,236.0,ORD,IAD,-7
5,1725,NW,183.0,IAD,DTW,-6
5,1725,AA,1465.0,IAD,DFW,-19
5,1730,UA,914.0,IAD,LGA,5
5,1730,UA,1015.0,BDL,IAD,-2
5,1730,UA,1505.0,DTW,IAD,-8
5,1730,UA,1127.0,BOS,IAD,-11
5,1730,NW,732.0,MSP,IAD,10
5,1730,AA,958.0,SJU,IAD,-2
5,1731,TW,674.0,STL,IAD,4
5,1745,UA,1267.0,CLE,IAD,3
5,1745,UA,917.0,LGA,IAD,6
5,1755,CO,417.0,IAD,DEN,14
5,1755,UA,1020.0,TPA,IAD,-1
5,1800,UA,1095.0,PHL,IAD,-3
5,1800,UA,539.0,ROC,IAD,-4
5,1800,UA,355.0,IAD,DEN,-17
5,1800,AA,75.0,IAD,LAX,-10
5,1800,UA,1066.0,IND,IAD,-7
5,1805,DL,249.0,IAD,SLC,-15
5,1810,NW,837.0,IAD,MEM,-17
5,1810,TW,891.0,IAD,LAX,-12
5,1815,US,165.0,IAD,PIT,2
5,1815,UA,559.0,MCO,IAD,5
5,1830,UA,1572.0,ATL,IAD,-2
5,1830,CO,848.0,IAH,IAD,-14
5,1845,UA,346.0,DEN,IAD,42
5,1855,UA,1263.0,CAE,IAD,3
5,1855,UA,1094.0,SDF,IAD,-9
5,1900,UA,1070.0,RDU,IAD,-5
5,1905,CO,1228.0,DEN,IAD,20
5,1910,DL,1089.0,IAD,ATL,-11
5,1910,AA,145.0,IAD,DFW,-16
5,1930,NW,599.0,IAD,DTW,0
5,1935,UA,1015.0,IAD,ATL,-20
5,1940,UA,1559.0,BOS,IAD,-13
5,1940,UA,1095.0,IAD,IAH,-10
5,1940,UA,1505.0,IAD,RSW,-17
5,1940,CO,897.0,IAD,LAX,-37
5,1945,UA,539.0,IAD,MCO,5
5,1945,UA,1267.0,IAD,MIA,2
5,1950,UA,917.0,IAD,MSY,-5
5,1950,UA,1127.0,IAD,TPA,-10
5,1959,UA,919.0,LGA,IAD,11
5,1959,AA,472.0,DFW,IAD,-4
5,2005,AA,1168.0,ORD,IAD,26
5,2012,UA,489.0,IAD,ORD,-5
5,2015,NW,1168.0,MEM,IAD,1
5,2031,DL,1496.0,ATL,IAD,1
5,2045,UA,942.0,HPN,IAD,-10
5,2055,TW,664.0,STL,IAD,18
5,2100,UA,918.0,IAD,LGA,12
5,2100,AA,97.0,IAD,LAX,-21
5,2105,UA,1094.0,IAD,BDL,3
5,2105,UA,1066.0,IAD,BOS,0
5,2105,UA,1020.0,IAD,MHT,3
5,2110,UA,1572.0,IAD,BUF,0
5,2115,UA,1028.0,IAD,PHL,16
5,2115,UA,1404.0,IAD,ROC,36
5,2115,UA,559.0,IAD,CLE,1
5,2120,UA,56.0,IAD,EWR,19
5,2125,UA,1263.0,IAD,DTW,9
5,2135,CO,896.0,LAX,IAD,-7
5,2145,US,434.0,PIT,IAD,-1
5,2200,UA,30.0,LAX,IAD,6
5,2218,AA,92.0,LAX,IAD,-7
5,2230,UA,16.0,SFO,IAD,18
5,2331,DL,962.0,ATL,IAD,-2
6,555,UA,631.0,IAD,HPN,0
6,600,DL,409.0,IAD,ATL,-18
6,615,UA,257.0,IAD,DEN,-16
6,615,UA,528.0,ORD,IAD,29
6,625,CO,581.0,IAD,DEN,-18
6,630,UA,900.0,IAD,LGA,-11
6,630,UA,1571.0,BTV,IAD,-26
6,645,UA,1515.0,BDL,IAD,-16
6,645,UA,1545.0,MHT,IAD,3
6,645,UA,1153.0,BOS,IAD,1
6,650,UA,1018.0,IND,IAD,-2
6,655,UA,1465.0,DTW,IAD,-10
6,700,AA,138.0,DFW,IAD,-4
6,700,UA,264.0,DEN,IAD,4
6,700,UA,1237.0,BUF,IAD,0
6,700,UA,1165.0,CLE,IAD,7
6,700,UA,1191.0,ROC,IAD,-6
6,700,UA,1199.0,SYR,IAD,-9
6,700,UA,51.0,EWR,IAD,-7
6,700,UA,901.0,LGA,IAD,-13
6,700,UA,1062.0,IAD,BOS,14
6,700,NW,731.0,IAD,MSP,2
6,700,AA,845.0,IAD,DFW,-9
6,700,UA,1144.0,MCO,IAD,-3
6,700,UA,904.0,TPA,IAD,0
6,710,AA,1103.0,IAD,ORD,-6
6,715,UA,1021.0,PHL,IAD,1
6,715,UA,1069.0,JAX,IAD,1
6,725,TW,629.0,IAD,STL,-22
6,725,NW,259.0,IAD,DTW,-4
6,735,UA,1298.0,SDF,IAD,-7
6,738,UA,1428.0,ATL,IAD,1
6,740,CO,845.0,IAD,IAH,-20
6,745,DL,231.0,IAD,SLC,-25
6,800,UA,1584.0,MSY,IAD,7
6,800,UA,1026.0,IAH,IAD,0
6,800,UA,908.0,DFW,IAD,-20
6,800,CO,1094.0,IAH,IAD,0
6,800,CO,1710.0,DEN,IAD,19
6,800,UA,841.0,IAD,ORD,-13
6,810,AA,1021.0,IAD,DFW,-19
6,810,UA,903.0,LGA,IAD,-16
6,812,AA,971.0,IAD,SJU,-3
6,815,UA,50.0,SFO,IAD,31
6,815,US,591.0,IAD,PIT,6
6,820,TW,862.0,SFO,IAD,32
6,827,AA,272.0,DFW,IAD,2
6,845,UA,97.0,IAD,LAX,-17
6,845,AA,76.0,LAX,IAD,37
6,850,UA,1237.0,IAD,CAE,-5
6,850,UA,1021.0,IAD,MSY,-4
6,850,UA,1191.0,IAD,MCO,-4
6,850,NW,189.0,IAD,SEA,-21
6,850,UA,1571.0,IAD,IND,-15
6,850,US,172.0,PIT,IAD,7
6,855,UA,1153.0,IAD,SDF,-8
6,855,UA,21.0,IAD,SFO,-17
6,855,UA,1545.0,IAD,MIA,3
6,855,UA,1515.0,IAD,RDU,-4
6,900,UA,1041.0,BOS,IAD,-11
6,900,UA,901.0,IAD,TPA,-17
6,905,DL,1497.0,IAD,ATL,-10
6,905,UA,1465.0,IAD,JAX,-10
6,910,UA,51.0,IAD,SEA,-10
6,915,UA,1199.0,IAD,ATL,-20
6,915,CO,1609.0,IAD,DEN,-36
6,915,UA,1010.0,MIA,IAD,-3
6,915,TW,890.0,LAX,IAD,4
6,920,UA,175.0,IAD,DEN,13
6,920,UA,1420.0,RSW,IAD,0
6,920,AA,77.0,IAD,LAX,-22
6,925,UA,1258.0,FLL,IAD,-4
6,940,DL,974.0,SLC,IAD,17
6,945,AA,337.0,IAD,ORD,-16
6,945,UA,1400.0,IAD,EWR,14
6,945,UA,1428.0,IAD,BDL,4
6,945,UA,1069.0,IAD,DTW,-8
6,945,UA,1298.0,IAD,BOS,7
6,948,AA,290.0,ORD,IAD,-3
6,950,UA,1018.0,IAD,PHL,7
6,950,UA,1144.0,IAD,ROC,-1
6,1000,UA,904.0,IAD,LGA,68
6,1000,UA,903.0,IAD,CLE,-10
6,1010,US,172.0,IAD,PHF,1
6,1014,DL,472.0,ATL,IAD,8
6,1015,TW,687.0,IAD,STL,-8
6,1025,NW,1163.0,IAD,MEM,-7
6,1037,UA,270.0,DEN,IAD,70
6,1038,UA,280.0,DEN,IAD,69
6,1040,UA,1014.0,RDU,IAD,2
6,1040,CO,1256.0,DEN,IAD,25
6,1045,UA,1280.0,CAE,IAD,1
6,1115,UA,1478.0,MSY,IAD,-1
6,1117,AA,138.0,IAD,ROC,0
6,1120,UA,340.0,ORD,IAD,-8
6,1121,UA,741.0,IAD,ORD,-9
6,1135,US,577.0,PHF,IAD,3
6,1145,UA,907.0,LGA,IAD,75
6,1145,UA,1427.0,BDL,IAD,-13
6,1148,UA,1043.0,BOS,IAD,-12
6,1150,UA,1595.0,DTW,IAD,-3
6,1155,NW,498.0,DTW,IAD,23
6,1200,UA,563.0,PHL,IAD,19
6,1200,UA,1055.0,CLE,IAD,7
6,1200,UA,1091.0,ROC,IAD,-6
6,1200,UA,995.0,EWR,IAD,-12
6,1215,UA,1283.0,MIA,IAD,-1
6,1220,NW,188.0,SEA,IAD,14
6,1225,CO,1099.0,IAD,IAH,29
6,1225,UA,20.0,SFO,IAD,16
6,1230,UA,1420.0,IAD,BOS,-3
6,1230,UA,1010.0,IAD,MHT,-7
6,1230,UA,1026.0,IAD,BTV,-8
6,1230,UA,1566.0,MCO,IAD,3
6,1230,UA,1554.0,TPA,IAD,-6
6,1235,UA,1584.0,IAD,EWR,-3
6,1235,UA,1258.0,IAD,BDL,2
6,1240,UA,1014.0,IAD,SYR,-4
6,1240,UA,1280.0,IAD,BUF,-3
6,1240,DL,823.0,IAD,ATL,-5
6,1245,US,577.0,IAD,PIT,14
6,1245,UA,1405.0,JAX,IAD,-11
6,1245,NW,1086.0,MEM,IAD,0
6,1245,UA,56.0,SEA,IAD,14
6,1250,AA,1396.0,DFW,IAD,10
6,1300,UA,1294.0,ATL,IAD,2
6,1305,UA,908.0,IAD,LGA,-3
6,1306,AA,251.0,IAD,DFW,-12
6,1310,NW,730.0,MSP,IAD,40
6,1320,AA,977.0,IAD,ORD,-22
6,1322,TW,636.0,STL,IAD,43
6,1325,CO,942.0,IAH,IAD,0
6,1325,CO,586.0,DEN,IAD,-10
